t,frame,hx,hy,hz,hqw,hqx,hqy,hqz,b,rx,ry,rz,rqw,rqx,rqy,rqz,ax,ay,az,aqw,aqx,aqy,aqz,lag_x,lag_y,lag_z
1.7958,103,0.09277,0.08894,-0.29860,0.54761,0.77753,0.11238,-0.28800,0,0.26374,0.05370,0.48501,-0.11221,0.38758,0.90163,-0.15571,0.26379,0.05371,0.48490,-0.11221,0.38761,0.90162,-0.15571,0.04,0.01,-0.11
1.8125,104,0.09202,0.09025,-0.29881,0.54592,0.77956,0.11409,-0.28504,0,0.26373,0.05371,0.48509,-0.11221,0.38758,0.90163,-0.15570,0.26379,0.05371,0.48490,-0.11221,0.38761,0.90162,-0.15571,0.06,0.00,-0.19
1.8293,105,0.09112,0.09109,-0.29949,0.54430,0.78220,0.11645,-0.27988,0,0.26371,0.05371,0.48518,-0.11221,0.38759,0.90163,-0.15569,0.26379,0.05371,0.48490,-0.11221,0.38761,0.90162,-0.15571,0.07,-0.00,-0.28
1.8460,106,0.08871,0.09137,-0.30308,0.54309,0.78782,0.12510,-0.26219,0,0.26370,0.05371,0.48524,-0.11222,0.38759,0.90163,-0.15568,0.26379,0.05371,0.48490,-0.11221,0.38761,0.90162,-0.15571,0.09,-0.00,-0.34
1.8632,107,0.08719,0.09166,-0.30516,0.54830,0.78904,0.12744,-0.24607,1,0.26369,0.05370,0.48529,-0.11224,0.38759,0.90164,-0.15567,0.26369,0.05370,0.48529,-0.11224,0.38759,0.90164,-0.15567,0.00,0.00,0.00
1.8800,108,0.08579,0.09162,-0.30745,0.55389,0.79109,0.12577,-0.22707,1,0.26369,0.05369,0.48532,-0.11224,0.38758,0.90164,-0.15567,0.26363,0.05370,0.48515,-0.11214,0.38714,0.90174,-0.15626,-0.05,0.01,-0.17
1.8967,109,0.08441,0.09077,-0.31001,0.55704,0.79367,0.12410,-0.21069,1,0.26367,0.05369,0.48538,-0.11224,0.38758,0.90164,-0.15566,0.26356,0.05370,0.48502,-0.11180,0.38625,0.90197,-0.15738,-0.12,0.01,-0.36
1.9134,110,0.08313,0.08968,-0.31345,0.55867,0.79442,0.12711,-0.20158,1,0.26362,0.05370,0.48544,-0.11226,0.38752,0.90166,-0.15569,0.26348,0.05369,0.48489,-0.11177,0.38501,0.90237,-0.15812,-0.15,-0.01,-0.55
1.9301,111,0.08034,0.08715,-0.32086,0.56805,0.78738,0.13058,-0.20078,1,0.26358,0.05373,0.48549,-0.11224,0.38739,0.90170,-0.15577,0.26339,0.05368,0.48477,-0.11231,0.38417,0.90255,-0.15874,-0.19,-0.05,-0.71
1.9468,112,0.07903,0.08542,-0.32453,0.57483,0.78223,0.13139,-0.20104,1,0.26352,0.05371,0.48553,-0.11218,0.38710,0.90178,-0.15605,0.26330,0.05366,0.48465,-0.11335,0.38383,0.90247,-0.15930,-0.22,-0.05,-0.88
1.9635,113,0.07782,0.08369,-0.32837,0.58243,0.77609,0.13353,-0.20157,1,0.26344,0.05366,0.48553,-0.11217,0.38658,0.90193,-0.15650,0.26321,0.05364,0.48453,-0.11478,0.38377,0.90225,-0.15967,-0.23,-0.01,-1.00
1.9803,114,0.07668,0.08184,-0.33227,0.58960,0.77099,0.13521,-0.19916,1,0.26338,0.05361,0.48548,-0.11226,0.38595,0.90210,-0.15700,0.26313,0.05363,0.48441,-0.11605,0.38342,0.90211,-0.16038,-0.25,0.02,-1.07
1.9970,115,0.07573,0.07968,-0.33633,0.59484,0.76776,0.13701,-0.19478,1,0.26330,0.05356,0.48538,-0.11252,0.38535,0.90224,-0.15751,0.26304,0.05360,0.48429,-0.11702,0.38271,0.90213,-0.16127,-0.26,0.04,-1.09
2.0137,116,0.07507,0.07752,-0.34094,0.59848,0.76569,0.13762,-0.19130,1,0.26319,0.05352,0.48526,-0.11303,0.38481,0.90231,-0.15809,0.26295,0.05358,0.48417,-0.11786,0.38204,0.90211,-0.16233,-0.24,0.06,-1.09
2.0305,117,0.07377,0.07218,-0.35168,0.61204,0.75524,0.13469,-0.19204,1,0.26306,0.05351,0.48515,-0.11373,0.38426,0.90235,-0.15866,0.26286,0.05355,0.48405,-0.11895,0.38199,0.90184,-0.16315,-0.19,0.04,-1.10
2.0472,118,0.07303,0.06938,-0.35745,0.62062,0.74993,0.13151,-0.18748,1,0.26292,0.05351,0.48505,-0.11450,0.38382,0.90234,-0.15927,0.26278,0.05352,0.48393,-0.11980,0.38196,0.90153,-0.16434,-0.14,0.00,-1.12
2.0639,119,0.07224,0.06650,-0.36341,0.62816,0.74704,0.12811,-0.17589,1,0.26278,0.05352,0.48493,-0.11538,0.38338,0.90228,-0.15999,0.26270,0.05349,0.48381,-0.12010,0.38150,0.90143,-0.16572,-0.09,-0.03,-1.11
2.0805,120,0.07180,0.06363,-0.36960,0.63424,0.74549,0.12558,-0.16189,1,0.26265,0.05355,0.48478,-0.11629,0.38295,0.90221,-0.16078,0.26257,0.05352,0.48467,-0.11629,0.38231,0.90224,-0.16208,-0.07,-0.03,-0.11
2.0972,121,0.07160,0.05743,-0.38303,0.64499,0.74063,0.11803,-0.14671,1,0.26253,0.05353,0.48466,-0.11710,0.38261,0.90209,-0.16165,0.26249,0.05348,0.48454,-0.11655,0.38202,0.90207,-0.16352,-0.04,-0.05,-0.11
2.1141,122,0.07180,0.05366,-0.39019,0.65338,0.73404,0.11393,-0.14595,1,0.26242,0.05354,0.48460,-0.11781,0.38227,0.90196,-0.16264,0.26241,0.05345,0.48442,-0.11733,0.38213,0.90173,-0.16462,-0.01,-0.09,-0.18
2.1307,123,0.07212,0.04954,-0.39726,0.66276,0.72626,0.10890,-0.14643,1,0.26229,0.05354,0.48462,-0.11839,0.38198,0.90184,-0.16357,0.26233,0.05342,0.48429,-0.11842,0.38257,0.90125,-0.16542,0.04,-0.12,-0.33
2.1474,124,0.07278,0.04544,-0.40411,0.67298,0.71715,0.10219,-0.14952,1,0.26224,0.05350,0.48467,-0.11871,0.38180,0.90175,-0.16425,0.26226,0.05339,0.48417,-0.11949,0.38321,0.90072,-0.16605,0.01,-0.11,-0.50
2.1642,125,0.07366,0.04091,-0.41095,0.68326,0.70646,0.09681,-0.15718,1,0.26222,0.05341,0.48467,-0.11878,0.38173,0.90169,-0.16470,0.26219,0.05335,0.48404,-0.12069,0.38392,0.90021,-0.16629,-0.04,-0.06,-0.63
2.1809,126,0.07562,0.03073,-0.42460,0.69956,0.69160,0.08533,-0.15817,1,0.26220,0.05334,0.48467,-0.11868,0.38183,0.90161,-0.16497,0.26211,0.05331,0.48392,-0.12169,0.38446,0.89970,-0.16712,-0.09,-0.03,-0.75
2.1977,127,0.07686,0.02510,-0.43146,0.70645,0.68628,0.08037,-0.15326,1,0.26218,0.05331,0.48469,-0.11852,0.38211,0.90150,-0.16508,0.26205,0.05327,0.48379,-0.12232,0.38458,0.89932,-0.16842,-0.14,-0.04,-0.90
2.2144,128,0.07815,0.01905,-0.43822,0.71238,0.68218,0.07453,-0.14692,1,0.26218,0.05326,0.48467,-0.11852,0.38255,0.90130,-0.16513,0.26198,0.05322,0.48367,-0.12266,0.38469,0.89896,-0.16984,-0.20,-0.04,-1.01
2.2311,129,0.07929,0.01217,-0.44484,0.71982,0.67600,0.06861,-0.14207,1,0.26209,0.05327,0.48456,-0.11888,0.38302,0.90103,-0.16527,0.26191,0.05318,0.48354,-0.12331,0.38488,0.89854,-0.17111,-0.18,-0.09,-1.02
2.2478,130,0.08049,0.00557,-0.45137,0.72789,0.66828,0.06421,-0.13949,1,0.26193,0.05328,0.48442,-0.11951,0.38362,0.90061,-0.16568,0.26184,0.05314,0.48341,-0.12428,0.38508,0.89813,-0.17216,-0.08,-0.14,-1.01
2.2645,131,0.08269,-0.00669,-0.46261,0.74403,0.65222,0.05333,-0.13489,1,0.26177,0.05331,0.48438,-0.12014,0.38403,0.90022,-0.16641,0.26178,0.05309,0.48329,-0.12521,0.38538,0.89767,-0.17320,0.00,-0.21,-1.09
2.2812,132,0.08383,-0.01236,-0.46767,0.74988,0.64571,0.04960,-0.13520,1,0.26163,0.05335,0.48434,-0.12084,0.38428,0.89986,-0.16730,0.26171,0.05305,0.48316,-0.12631,0.38580,0.89718,-0.17398,0.08,-0.30,-1.19
2.2981,133,0.08498,-0.01821,-0.47273,0.75554,0.63916,0.04655,-0.13591,1,0.26146,0.05337,0.48422,-0.12168,0.38451,0.89943,-0.16843,0.26165,0.05301,0.48303,-0.12749,0.38618,0.89671,-0.17469,0.19,-0.36,-1.20
2.3147,134,0.08598,-0.02437,-0.47718,0.76069,0.63274,0.04320,-0.13830,1,0.26134,0.05332,0.48405,-0.12254,0.38478,0.89898,-0.16961,0.26159,0.05296,0.48290,-0.12870,0.38673,0.89621,-0.17516,0.25,-0.36,-1.15
2.3315,135,0.08684,-0.03004,-0.48108,0.76560,0.62549,0.04037,-0.14486,1,0.26128,0.05323,0.48388,-0.12345,0.38506,0.89853,-0.17068,0.26153,0.05292,0.48277,-0.12997,0.38739,0.89575,-0.17511,0.25,-0.31,-1.11
2.3484,136,0.08911,-0.04007,-0.48723,0.77278,0.60783,0.03234,-0.17976,1,0.26122,0.05311,0.48375,-0.12441,0.38538,0.89809,-0.17159,0.26147,0.05287,0.48264,-0.13098,0.38821,0.89537,-0.17447,0.25,-0.23,-1.11
2.3650,137,0.09020,-0.04487,-0.48968,0.77602,0.59728,0.02717,-0.20078,1,0.26116,0.05297,0.48361,-0.12552,0.38574,0.89762,-0.17242,0.26141,0.05282,0.48251,-0.13196,0.38905,0.89499,-0.17381,0.26,-0.16,-1.10
2.3817,138,0.09110,-0.04937,-0.49199,0.77943,0.58589,0.02199,-0.22078,1,0.26112,0.05284,0.48349,-0.12670,0.38620,0.89714,-0.17302,0.26136,0.05275,0.48238,-0.13298,0.38988,0.89460,-0.17321,0.24,-0.09,-1.10
2.3984,139,0.09190,-0.05326,-0.49391,0.78079,0.57789,0.01606,-0.23699,1,0.26109,0.05271,0.48335,-0.12796,0.38676,0.89665,-0.17336,0.26131,0.05268,0.48226,-0.13385,0.39084,0.89418,-0.17257,0.22,-0.02,-1.09
2.4151,140,0.09232,-0.05708,-0.49560,0.78010,0.57222,0.00903,-0.25283,1,0.26108,0.05263,0.48321,-0.12906,0.38734,0.89623,-0.17345,0.26103,0.05256,0.48309,-0.12972,0.38840,0.89582,-0.17272,-0.05,-0.07,-0.12
2.4319,141,0.09205,-0.06473,-0.49930,0.77872,0.56288,0.00506,-0.27701,1,0.26108,0.05258,0.48312,-0.13010,0.38802,0.89580,-0.17338,0.26099,0.05248,0.48297,-0.13055,0.38921,0.89552,-0.17182,-0.09,-0.10,-0.16
2.4486,142,0.09156,-0.06859,-0.50138,0.77906,0.56051,0.00753,-0.28078,1,0.26105,0.05256,0.48311,-0.13103,0.38869,0.89540,-0.17323,0.26094,0.05240,0.48285,-0.13169,0.38937,0.89545,-0.17097,-0.10,-0.16,-0.27
2.4654,143,0.09092,-0.07230,-0.50297,0.77745,0.55798,0.00868,-0.29009,1,0.26096,0.05258,0.48316,-0.13183,0.38931,0.89507,-0.17293,0.26090,0.05232,0.48273,-0.13249,0.38985,0.89534,-0.16980,-0.06,-0.27,-0.43
2.4820,144,0.09002,-0.07679,-0.50534,0.77551,0.54861,0.01200,-0.31219,1,0.26090,0.05259,0.48321,-0.13232,0.38978,0.89487,-0.17256,0.26086,0.05223,0.48261,-0.13348,0.39030,0.89519,-0.16878,-0.04,-0.36,-0.60
2.4987,145,0.08911,-0.08131,-0.50724,0.77460,0.53602,0.01238,-0.33545,1,0.26089,0.05253,0.48325,-0.13255,0.39014,0.89477,-0.17207,0.26082,0.05214,0.48250,-0.13452,0.39091,0.89493,-0.16791,-0.07,-0.39,-0.75
2.5155,146,0.08670,-0.08963,-0.51079,0.77269,0.50892,0.00512,-0.37937,1,0.26088,0.05245,0.48328,-0.13270,0.39023,0.89483,-0.17143,0.26078,0.05205,0.48239,-0.13549,0.39169,0.89459,-0.16715,-0.10,-0.40,-0.89
2.5324,147,0.08508,-0.09423,-0.51275,0.77064,0.49748,0.00339,-0.39826,1,0.26088,0.05237,0.48329,-0.13286,0.39012,0.89500,-0.17065,0.26076,0.05195,0.48228,-0.13647,0.39240,0.89428,-0.16632,-0.13,-0.43,-1.01
2.5491,148,0.08358,-0.09832,-0.51450,0.77145,0.48760,0.00247,-0.40878,1,0.26090,0.05232,0.48326,-0.13311,0.39007,0.89514,-0.16984,0.26073,0.05184,0.48218,-0.13764,0.39308,0.89390,-0.16581,-0.17,-0.48,-1.08
2.5668,149,0.08205,-0.10274,-0.51572,0.77320,0.47674,0.00470,-0.41816,1,0.26091,0.05225,0.48316,-0.13362,0.39024,0.89516,-0.16894,0.26071,0.05173,0.48208,-0.13900,0.39346,0.89359,-0.16541,-0.20,-0.52,-1.08
2.5834,150,0.08074,-0.10716,-0.51728,0.77522,0.46689,0.00817,-0.42542,1,0.26087,0.05216,0.48303,-0.13426,0.39060,0.89505,-0.16822,0.26069,0.05162,0.48198,-0.14043,0.39368,0.89333,-0.16512,-0.18,-0.54,-1.06
2.6001,151,0.07798,-0.11546,-0.51948,0.78154,0.45332,0.01165,-0.42845,1,0.26081,0.05209,0.48296,-0.13503,0.39105,0.89486,-0.16755,0.26067,0.05151,0.48188,-0.14183,0.39381,0.89298,-0.16550,-0.14,-0.58,-1.09
2.6168,152,0.07620,-0.11996,-0.52072,0.78505,0.44552,0.01141,-0.43021,1,0.26070,0.05206,0.48289,-0.13603,0.39161,0.89458,-0.16694,0.26065,0.05140,0.48178,-0.14311,0.39427,0.89249,-0.16593,-0.04,-0.66,-1.11
2.6335,153,0.07402,-0.12422,-0.52166,0.79084,0.43752,0.00915,-0.42787,1,0.26057,0.05198,0.48276,-0.13722,0.39221,0.89423,-0.16642,0.26064,0.05129,0.48167,-0.14394,0.39473,0.89196,-0.16696,0.07,-0.69,-1.09
2.6502,154,0.07150,-0.12845,-0.52241,0.79827,0.43061,0.00624,-0.42108,1,0.26050,0.05186,0.48264,-0.13834,0.39269,0.89391,-0.16607,0.26062,0.05118,0.48157,-0.14433,0.39500,0.89152,-0.16831,0.13,-0.68,-1.06
2.6670,155,0.06894,-0.13230,-0.52316,0.80616,0.42531,0.00464,-0.41133,1,0.26043,0.05174,0.48251,-0.13955,0.39311,0.89357,-0.16590,0.26061,0.05108,0.48147,-0.14449,0.39499,0.89122,-0.16977,0.18,-0.66,-1.05
2.6837,156,0.06281,-0.13838,-0.52378,0.82271,0.42807,0.01134,-0.37387,1,0.26036,0.05162,0.48242,-0.14071,0.39359,0.89316,-0.16600,0.26059,0.05098,0.48136,-0.14420,0.39449,0.89123,-0.17112,0.24,-0.65,-1.06
2.7007,157,0.05951,-0.14099,-0.52394,0.82904,0.43443,0.02026,-0.35150,1,0.26027,0.05144,0.48233,-0.14181,0.39399,0.89273,-0.16640,0.26058,0.05088,0.48124,-0.14367,0.39363,0.89150,-0.17219,0.30,-0.56,-1.09
2.7175,158,0.05621,-0.14315,-0.52392,0.83380,0.44066,0.03048,-0.33117,1,0.26025,0.05121,0.48224,-0.14265,0.39430,0.89234,-0.16706,0.26055,0.05080,0.48112,-0.14316,0.39267,0.89181,-0.17318,0.30,-0.42,-1.12
2.7339,159,0.05315,-0.14493,-0.52365,0.83643,0.44253,0.03870,-0.32103,1,0.26025,0.05103,0.48213,-0.14321,0.39439,0.89205,-0.16791,0.26052,0.05072,0.48100,-0.14294,0.39153,0.89218,-0.17406,0.27,-0.31,-1.13
2.7506,160,0.04687,-0.14714,-0.52254,0.83859,0.43797,0.04861,-0.32029,1,0.26027,0.05089,0.48200,-0.14352,0.39425,0.89186,-0.16896,0.26024,0.05082,0.48188,-0.14394,0.39315,0.89220,-0.16939,-0.03,-0.07,-0.12
2.7673,161,0.04395,-0.14801,-0.52180,0.84053,0.43430,0.05246,-0.31960,1,0.26031,0.05079,0.48190,-0.14357,0.39390,0.89181,-0.17001,0.26021,0.05075,0.48175,-0.14502,0.39232,0.89230,-0.16986,-0.10,-0.04,-0.15
2.7841,162,0.04098,-0.14869,-0.52112,0.84308,0.43393,0.05675,-0.31258,1,0.26032,0.05076,0.48185,-0.14350,0.39336,0.89188,-0.17096,0.26018,0.05067,0.48163,-0.14546,0.39141,0.89247,-0.17070,-0.14,-0.08,-0.23
2.8008,163,0.03833,-0.14931,-0.52057,0.84545,0.43686,0.06192,-0.30090,1,0.26027,0.05080,0.48185,-0.14339,0.39276,0.89200,-0.17180,0.26015,0.05060,0.48150,-0.14518,0.39051,0.89271,-0.17172,-0.12,-0.20,-0.35
2.8175,164,0.03598,-0.15064,-0.52005,0.84685,0.44186,0.06713,-0.28827,1,0.26021,0.05088,0.48186,-0.14335,0.39216,0.89218,-0.17229,0.26011,0.05053,0.48137,-0.14450,0.38963,0.89303,-0.17267,-0.10,-0.34,-0.49
2.8343,165,0.03138,-0.15180,-0.52003,0.84738,0.45226,0.07620,-0.26757,1,0.26017,0.05091,0.48188,-0.14349,0.39160,0.89237,-0.17241,0.26008,0.05047,0.48124,-0.14371,0.38873,0.89338,-0.17351,-0.09,-0.44,-0.64
2.8510,166,0.02958,-0.15246,-0.52018,0.84880,0.45353,0.07964,-0.25982,1,0.26011,0.05094,0.48188,-0.14380,0.39113,0.89254,-0.17235,0.26004,0.05042,0.48110,-0.14331,0.38781,0.89363,-0.17459,-0.07,-0.52,-0.78
2.8677,167,0.02785,-0.15315,-0.52046,0.85061,0.45335,0.08193,-0.25342,1,0.26002,0.05091,0.48188,-0.14417,0.39077,0.89265,-0.17231,0.26000,0.05036,0.48097,-0.14313,0.38699,0.89377,-0.17583,-0.03,-0.54,-0.91
2.8845,168,0.02618,-0.15473,-0.52060,0.85329,0.45200,0.08324,-0.24631,1,0.25994,0.05093,0.48189,-0.14444,0.39030,0.89282,-0.17226,0.25996,0.05031,0.48083,-0.14311,0.38640,0.89376,-0.17721,0.02,-0.62,-1.06
2.9012,169,0.02434,-0.15605,-0.52066,0.85564,0.45146,0.08476,-0.23850,1,0.25985,0.05098,0.48188,-0.14464,0.38981,0.89299,-0.17232,0.25992,0.05026,0.48070,-0.14293,0.38576,0.89380,-0.17855,0.07,-0.71,-1.19
2.9179,170,0.02237,-0.15886,-0.52037,0.85730,0.45823,0.09183,-0.21592,1,0.25972,0.05094,0.48181,-0.14470,0.38925,0.89314,-0.17275,0.25988,0.05022,0.48056,-0.14226,0.38496,0.89404,-0.17960,0.16,-0.72,-1.26
2.9346,171,0.02225,-0.16020,-0.52018,0.85628,0.46637,0.09808,-0.19918,1,0.25964,0.05071,0.48174,-0.14458,0.38865,0.89327,-0.17353,0.25984,0.05018,0.48042,-0.14139,0.38414,0.89436,-0.18045,0.20,-0.53,-1.31
2.9514,172,0.02253,-0.16181,-0.51947,0.85417,0.47538,0.10258,-0.18408,1,0.25966,0.05050,0.48165,-0.14427,0.38796,0.89346,-0.17436,0.25979,0.05015,0.48028,-0.14038,0.38342,0.89467,-0.18123,0.13,-0.35,-1.36
2.9683,173,0.02299,-0.16327,-0.51862,0.85252,0.48181,0.10782,-0.17156,1,0.25965,0.05031,0.48150,-0.14384,0.38713,0.89366,-0.17553,0.25974,0.05011,0.48014,-0.13948,0.38256,0.89502,-0.18200,0.09,-0.19,-1.36
2.9850,174,0.02374,-0.16343,-0.51690,0.85232,0.48550,0.11344,-0.15803,1,0.25963,0.05021,0.48134,-0.14335,0.38638,0.89384,-0.17665,0.25969,0.05009,0.48001,-0.13884,0.38164,0.89532,-0.18295,0.05,-0.12,-1.33
3.0013,175,0.02476,-0.15862,-0.51184,0.85148,0.49008,0.11971,-0.14308,0,0.25965,0.05014,0.48120,-0.14268,0.38566,0.89404,-0.17775,0.25969,0.05009,0.48001,-0.13884,0.38164,0.89532,-0.18295,0.04,-0.05,-1.19
3.0180,176,0.02584,-0.15651,-0.50884,0.84881,0.49322,0.12048,-0.14747,0,0.25965,0.05012,0.48105,-0.14194,0.38482,0.89430,-0.17886,0.25969,0.05009,0.48001,-0.13884,0.38164,0.89532,-0.18295,0.04,-0.03,-1.04
3.0348,177,0.02708,-0.15182,-0.50480,0.84493,0.49571,0.12283,-0.15900,0,0.25963,0.05010,0.48090,-0.14125,0.38403,0.89454,-0.17990,0.25969,0.05009,0.48001,-0.13884,0.38164,0.89532,-0.18295,0.06,-0.01,-0.89
3.0515,178,0.02816,-0.14625,-0.50016,0.83863,0.50153,0.12529,-0.17166,0,0.25963,0.05008,0.48077,-0.14061,0.38335,0.89476,-0.18075,0.25969,0.05009,0.48001,-0.13884,0.38164,0.89532,-0.18295,0.06,0.01,-0.76
3.0683,179,0.02883,-0.14010,-0.49555,0.83043,0.51010,0.12901,-0.18313,0,0.25962,0.05011,0.48067,-0.14016,0.38281,0.89494,-0.18136,0.25969,0.05009,0.48001,-0.13884,0.38164,0.89532,-0.18295,0.07,-0.02,-0.66
3.0850,180,0.03037,-0.12310,-0.48560,0.81457,0.53312,0.13645,-0.18341,0,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.00,0.00,0.00
3.1017,181,0.03105,-0.11282,-0.47996,0.80586,0.54604,0.14122,-0.18025,0,0.25957,0.05019,0.48059,-0.13950,0.38219,0.89513,-0.18226,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.03,-0.04,0.02
3.1185,182,0.03175,-0.10009,-0.47385,0.79423,0.56241,0.14781,-0.17622,0,0.25954,0.05028,0.48064,-0.13926,0.38199,0.89520,-0.18247,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.06,-0.13,-0.03
3.1352,183,0.03204,-0.08580,-0.46705,0.78129,0.58040,0.15454,-0.16983,0,0.25952,0.05033,0.48070,-0.13919,0.38194,0.89523,-0.18249,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.08,-0.18,-0.10
3.1519,184,0.03238,-0.07011,-0.45901,0.76765,0.59833,0.16180,-0.16289,0,0.25947,0.05031,0.48077,-0.13931,0.38203,0.89519,-0.18245,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.13,-0.16,-0.17
3.1687,185,0.03439,-0.03656,-0.43812,0.73250,0.64102,0.17563,-0.14728,0,0.25945,0.05031,0.48083,-0.13944,0.38213,0.89516,-0.18229,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.15,-0.16,-0.23
3.1855,186,0.03607,-0.01921,-0.42533,0.70768,0.66846,0.18150,-0.13931,0,0.25945,0.05029,0.48093,-0.13953,0.38222,0.89514,-0.18212,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.15,-0.14,-0.32
3.2021,187,0.03813,-0.00200,-0.41128,0.68057,0.69450,0.18870,-0.13745,0,0.25944,0.05023,0.48099,-0.13968,0.38229,0.89512,-0.18196,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.16,-0.08,-0.39
3.2188,188,0.04038,0.01531,-0.39627,0.65387,0.71593,0.19913,-0.14232,0,0.25946,0.05012,0.48104,-0.13983,0.38236,0.89509,-0.18182,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.14,0.03,-0.44
3.2356,189,0.04311,0.03217,-0.38069,0.62669,0.73446,0.21180,-0.15153,0,0.25949,0.05004,0.48105,-0.13993,0.38239,0.89509,-0.18172,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.11,0.10,-0.45
3.2523,190,0.04999,0.06296,-0.34928,0.56647,0.77215,0.23412,-0.16759,0,0.25951,0.05002,0.48105,-0.13998,0.38239,0.89508,-0.18167,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.09,0.13,-0.45
3.2691,191,0.05395,0.07686,-0.33429,0.53441,0.79276,0.23901,-0.16975,0,0.25954,0.05001,0.48107,-0.14000,0.38239,0.89509,-0.18164,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.06,0.14,-0.47
3.2858,192,0.05818,0.08947,-0.32047,0.50143,0.81384,0.24099,-0.16783,0,0.25954,0.05004,0.48110,-0.14000,0.38239,0.89509,-0.18165,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.06,0.11,-0.49
3.3025,193,0.06259,0.10122,-0.30781,0.46918,0.83377,0.24150,-0.16239,0,0.25953,0.05007,0.48111,-0.14000,0.38239,0.89508,-0.18169,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.07,0.08,-0.50
3.3192,194,0.06740,0.11144,-0.29667,0.43782,0.85270,0.24084,-0.15234,0,0.25952,0.05011,0.48111,-0.13998,0.38241,0.89507,-0.18172,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.08,0.04,-0.51
3.3360,195,0.07758,0.12977,-0.28046,0.38234,0.88553,0.23224,-0.12536,0,0.25952,0.05014,0.48111,-0.13996,0.38240,0.89507,-0.18176,0.25960,0.05015,0.48060,-0.13979,0.38243,0.89506,-0.18189,0.08,0.01,-0.51
3.3533,196,0.08311,0.13790,-0.27288,0.36268,0.90038,0.21658,-0.10427,1,0.25951,0.05018,0.48111,-0.13993,0.38240,0.89506,-0.18179,0.25951,0.05017,0.48111,-0.13993,0.38240,0.89506,-0.18179,0.00,-0.00,-0.00
3.3700,197,0.08889,0.14527,-0.26856,0.34737,0.91354,0.19489,-0.08248,1,0.25951,0.05020,0.48112,-0.13992,0.38241,0.89506,-0.18179,0.25964,0.05009,0.48112,-0.13935,0.38225,0.89513,-0.18223,0.13,-0.11,0.01
3.3867,198,0.09504,0.15142,-0.26593,0.33171,0.92586,0.17070,-0.06017,1,0.25950,0.05022,0.48116,-0.13991,0.38243,0.89506,-0.18178,0.25975,0.04999,0.48112,-0.13821,0.38197,0.89524,-0.18316,0.25,-0.23,-0.04
3.4033,199,0.10146,0.15728,-0.26510,0.31614,0.93664,0.14596,-0.03824,1,0.25947,0.05023,0.48125,-0.13993,0.38243,0.89505,-0.18180,0.25984,0.04987,0.48110,-0.13708,0.38171,0.89533,-0.18410,0.38,-0.35,-0.14
3.4201,200,0.11424,0.16682,-0.26731,0.30318,0.94731,0.10297,-0.00914,1,0.25948,0.05024,0.48135,-0.13980,0.38239,0.89508,-0.18185,0.25955,0.05012,0.48132,-0.13887,0.38226,0.89504,-0.18302,0.07,-0.13,-0.03
3.4368,201,0.12060,0.17032,-0.27027,0.30475,0.94838,0.08753,-0.00669,1,0.25950,0.05019,0.48150,-0.13947,0.38229,0.89511,-0.18213,0.25961,0.04999,0.48127,-0.13840,0.38260,0.89470,-0.18433,0.11,-0.20,-0.23
3.4535,202,0.12634,0.17259,-0.27482,0.30964,0.94792,0.07357,-0.01237,1,0.25953,0.05011,0.48163,-0.13906,0.38218,0.89515,-0.18250,0.25965,0.04986,0.48121,-0.13841,0.38342,0.89413,-0.18539,0.13,-0.26,-0.42
3.4703,203,0.13141,0.17409,-0.28079,0.31750,0.94590,0.06181,-0.02532,1,0.25954,0.05002,0.48168,-0.13871,0.38212,0.89516,-0.18286,0.25969,0.04973,0.48115,-0.13889,0.38452,0.89346,-0.18595,0.14,-0.30,-0.53
3.4870,204,0.13570,0.17474,-0.28794,0.32944,0.94176,0.05328,-0.04155,1,0.25957,0.04992,0.48171,-0.13843,0.38207,0.89514,-0.18328,0.25971,0.04960,0.48107,-0.13973,0.38554,0.89283,-0.18624,0.13,-0.33,-0.64
3.5036,205,0.14251,0.17358,-0.30562,0.35746,0.93076,0.04306,-0.06368,1,0.25961,0.04982,0.48173,-0.13829,0.38227,0.89498,-0.18375,0.25970,0.04947,0.48100,-0.14086,0.38626,0.89226,-0.18663,0.09,-0.35,-0.73
